,ghazal_id,bayt_id,line,tashbih_cl,kenaye_cl,esteare_cl,jenas_cl,iham_cl,majaz_cl
916,111,1,عکس روی تو چو در آینه جام افتاد ** عارف از خنده می در طمع خام افتاد,جام:آینه,خنده می:پرتو و تلالو می,,,,
917,111,2,حسن روی تو به یک جلوه که در آینه کرد ** این همه نقش در آیینه اوهام افتاد,اوهام:آینه,,,,,
918,111,3,این همه عکس می و نقش نگارین که نمود ** یک فروغ رخ ساقیست که در جام افتاد,,,,,,
919,111,4,غیرت عشق زبان همه خاصان ببرید ** کز کجا سر غمش در دهن عام افتاد,,,,,,
920,111,5,من ز مسجد به خرابات نه خود افتادم ** اینم از عهد ازل حاصل فرجام افتاد,,,,,,
921,111,6,چه کند کز پی دوران نرود چون پرگار ** هر که در دایره گردش ایام افتاد,ایام:دایره,در دایره گردش ایام افتادن:به وجود آمدن و متولد شدن,,,دوران:1. روزگار و زمانه 2. گردیدن و چرخش,
922,111,7,در خم زلف تو آویخت دل از چاه زنخ ** آه کز چاه برون آمد و در دام افتاد,زنخ:چاه,,,,,
923,111,8,آن شد ای خواجه که در صومعه بازم بینی ** کار ما با رخ ساقی و لب جام افتاد,,,,,,
924,111,9,زیر شمشیر غمش رقص کنان باید رفت ** کان که شد کشته او نیک سرانجام افتاد,غم:شمشیر,,,,,
925,111,10,هر دمش با من دلسوخته لطفی دگر است ** این گدا بین که چه شایسته انعام افتاد,,گدا:حافظ,,,,
926,111,11,صوفیان جمله حریفند و نظرباز ولی ** زین میان حافظ دلسوخته بدنام افتاد,,,,,,
927,112,1,آن که رخسار تو را رنگ گل و نسرین داد ** صبر و آرام تواند به من مسکین داد,,,,,,
928,112,2,وان که گیسوی تو را رسم تطاول آموخت ** هم تواند کرمش داد من غمگین داد,,,,داد-داد,,
929,112,3,من همان روز ز فرهاد طمع ببریدم ** که عنان دل شیدا به لب شیرین داد,,طمع بریدن:قطع امید کردن,,,,
930,112,4,گنج زر گر نبود کنج قناعت باقیست ** آن که آن داد به شاهان به گدایان این داد,,,,گنج-کنج,,
931,112,5,خوش عروسیست جهان از ره صورت لیکن ** هر که پیوست بدو عمر خودش کاوین داد,,,,,,پیوستن:دل دادن و عاشق شدن
932,112,6,بعد از این دست من و دامن سرو و لب جوی ** خاصه اکنون که صبا مژده فروردین داد,,,,,,دامن سرو:پای سرو و زیرسایه سرو
933,112,7,در کف غصه دوران دل حافظ خون شد ** از فراق رخت ای خواجه قوام الدین داد,,,,,,
934,113,1,بنفشه دوش به گل گفت و خوش نشانی داد ** که تاب من به جهان طره فلانی داد,,,,,تاب دادن:1. پیچ و تاب دادن 2. آزردن و خشمگین کردن,
935,113,2,دلم خزانه اسرار بود و دست قضا ** درش ببست و کلیدش به دلستانی داد,,,,,,
936,113,3,شکسته وار به درگاهت آمدم که طبیب ** به مومیایی لطف توام نشانی داد,لطف:مومیایی,شکسته وار:دل شکستگی و عجز و ناتوانی,,,,
937,113,4,تنش درست و دلش شاد باد و خاطر خوش ** که دست دادش و یاری ناتوانی داد,,,,,,
938,113,5,برو معالجه خود کن ای نصیحتگو ** شراب و شاهد شیرین که را زیانی داد,,,,,,
939,113,6,گذشت بر من مسکین و با رقیبان گفت ** دریغ حافظ مسکین من چه جانی داد,,,,,,
940,114,1,همای اوج سعادت به دام ما افتد ** اگر تو را گذری بر مقام ما افتد,,,,,,
941,114,2,حباب وار براندازم از نشاط کلاه ** اگر ز روی تو عکسی به جام ما افتد,,کلاه انداختن از نشاط:نهایت خوشحالی و شادمانی,,,,
942,114,3,شبی که ماه مراد از افق شود طالع ** بود که پرتو نوری به بام ما افتد,مراد:ماه,,,,,بام خانه و کاشانه
943,114,4,به بارگاه تو چون باد را نباشد بار ** کی اتفاق مجال سلام ما افتد,,,,,,
944,114,5,چو جان فدای لبش شد خیال می‌بستم ** که قطره‌ای ز زلالش به کام ما افتد,,,زلال:لب معشوق,,,
945,114,6,خیال زلف تو گفتا که جان وسیله مساز ** کز این شکار فراوان به دام ما افتد,,,,,,
946,114,7,به ناامیدی از این در مرو بزن فالی ** بود که قرعه دولت به نام ما افتد,,,,,,
947,114,8,ز خاک کوی تو هر گه که دم زند حافظ ** نسیم گلشن جان در مشام ما افتد,جان:گلشن,گلشن:بهشت,,,دم زدن:1. سخن گفتن 2. نفس کشیدن.,
948,115,1,درخت دوستی بنشان که کام دل به بار آرد ** نهال دشمنی برکن که رنج بی‌شمار آرد,دوستی:درخت / دشمنی:نهال,,,,,
949,115,2,چو مهمان خراباتی به عزت باش با رندان ** که درد سر کشی جانا گرت مستی خمار آرد,,,,,درد سر:1. رنج و زحمت 2. سردرد پس از نوشیدن شراب و هنگام خماری,
950,115,3,شب صحبت غنیمت دان که بعد از روزگار ما ** بسی گردش کند گردون بسی لیل و نهار آرد,,,,,,
951,115,4,عماری دار لیلی را که مهد ماه در حکم است ** خدا را در دل اندازش که بر مجنون گذار آرد,,,مهد:کجاوه و عماری / ماه:لیلی,,,
952,115,5,بهار عمر خواه ای دل وگرنه این چمن هر سال ** چو نسرین صد گل آرد بار و چون بلبل هزار آرد,عمر/بهار,,چمن:دنیا,,,
953,115,6,خدا را چون دل ریشم قراری بست با زلفت ** بفرما لعل نوشین را که زودش باقرار آرد,,,لعل:لب معشوق,,,
954,115,7,در این باغ از خدا خواهد دگر پیرانه سر حافظ ** نشیند بر لب جویی و سروی در کنار آرد,,,سروی:معشوق بلند قامت,,,
955,116,1,کسی که حسن و خط دوست در نظر دارد ** محقق است که او حاصل بصر دارد,,,,,,
956,116,2,چو خامه در ره فرمان او سر طاعت ** نهاده‌ایم مگر او به تیغ بردارد,,,,,,
957,116,3,کسی به وصل تو چون شمع یافت پروانه ** که زیر تیغ تو هر دم سری دگر دارد,,,,,,
958,116,4,به پای بوس تو دست کسی رسید که او ** چو آستانه بدین در همیشه سر دارد,,,,,,
959,116,5,ز زهد خشک ملولم کجاست باده ناب ** که بوی باده مدامم دماغ تر دارد,,,,,,
960,116,6,ز باده هیچت اگر نیست این نه بس که تو را ** دمی ز وسوسه عقل بی‌خبر دارد,,,,,,
961,116,7,کسی که از ره تقوا قدم برون ننهاد ** به عزم میکده اکنون ره سفر دارد,,,,,,
962,116,8,دل شکسته حافظ به خاک خواهد برد ** چو لاله داغ هوایی که بر جگر دارد,,,,,,
963,117,1,دل ما به دور رویت ز چمن فراغ دارد ** که چو سرو پایبند است و چو لاله داغ دارد,,,,,دور:1. گرداگرد، اطراف 2. زمان و عصر,
964,117,2,سر ما فرونیاید به کمان ابروی کس ** که درون گوشه گیران ز جهان فراغ دارد,ابرو:کمان,,,,,
965,117,3,ز بنفشه تاب دارم که ز زلف او زند دم ** تو سیاه کم بها بین که چه در دماغ دارد,,سیاه کم بها:بنفشه,,,,
966,117,4,به چمن خرام و بنگر بر تخت گل که لاله ** به ندیم شاه ماند که به کف ایاغ دارد,,,گل:سلطان,,,چمن:باغ / تخت:بوته گل
967,117,5,شب ظلمت و بیابان به کجا توان رسیدن ** مگر آن که شمع رویت به رهم چراغ دارد,رو:شمع,,,,,
968,117,6,من و شمع صبحگاهی سزد ار به هم بگرییم ** که بسوختیم و از ما بت ما فراغ دارد,,,بت:معشوق زیبارو,,,
969,117,7,سزدم چو ابر بهمن که بر این چمن بگریم ** طرب آشیان بلبل بنگر که زاغ دارد,,,طرب آشیان بلبل:باغ,,,چمن:باغ
970,117,8,سر درس عشق دارد دل دردمند حافظ ** که نه خاطر تماشا نه هوای باغ دارد,,سر چیزی داشتن:آرزو و میل چیزی داشتن,,,,
971,118,1,آن کس که به دست جام دارد ** سلطانی جم مدام دارد,,,,جام-جم,,
972,118,2,آبی که خضر حیات از او یافت ** در میکده جو که جام دارد,,,,,,
973,118,3,سررشته جان به جام بگذار ** کاین رشته از او نظام دارد,,,,جان-جام,,
974,118,4,ما و می و زاهدان و تقوا ** تا یار سر کدام دارد,,,,,,
975,118,5,بیرون ز لب تو ساقیا نیست ** در دور کسی که کام دارد,,,,,دور:1. روزگار 2. گردش جام شراب در مجلس,
976,118,6,نرگس همه شیوه‌های مستی ** از چشم خوشت به وام دارد,,,,,,
977,118,7,ذکر رخ و زلف تو دلم را ** وردیست که صبح و شام دارد,,,,,ذکر:1. یاد 2. دعا 3. کلماتی که مرشد به سالک می آموزد و او موظف است که آنها را همیشه در زیر لب تکرار نماید.,
978,118,8,بر سینه ریش دردمندان ** لعلت نمکی تمام دارد,,,لعل:لب معشوق,,,
979,118,9,در چاه ذقن چو حافظ ای جان ** حسن تو دو صد غلام دارد,ذقن:چاه,,,,,
980,119,1,دلی که غیب نمای است و جام جم دارد ** ز خاتمی که دمی گم شود چه غم دارد,,,,,,
981,119,2,به خط و خال گدایان مده خزینه دل ** به دست شاهوشی ده که محترم دارد,دل:خزینه,گدایان:فرومایگاه و دون همتان,,,,
982,119,3,نه هر درخت تحمل کند جفای خزان ** غلام همت سروم که این قدم دارد,,قدم داشتن:ثبات قدم داشتن، پایداری کردن.,,,,
983,119,4,رسید موسم آن کز طرب چو نرگس مست ** نهد به پای قدح هر که شش درم دارد,,,,,قدح:1. پیاله و جام شراب 2. زردی قدح مانند وسط نرگس / شش درم:1. شش پول نقره 2. شش گلبرگ سفید گل نرگس,
984,119,5,زر از بهای می اکنون چو گل دریغ مدار ** که عقل کل به صدت عیب متهم دارد,,,,,,
985,119,6,ز سر غیب کس آگاه نیست قصه مخوان ** کدام محرم دل ره در این حرم دارد,,قصه خواندن:سخنان بی اساس و بی سر و ته گفتن,,محرم-حرم,,
986,119,7,دلم که لاف تجرد زدی کنون صد شغل ** به بوی زلف تو با باد صبحدم دارد,,,,,بو:1. امید و آرزو 2. رایحه و نسیم,
987,119,8,مراد دل ز که پرسم که نیست دلداری ** که جلوه نظر و شیوه کرم دارد,,,,,,
988,119,9,ز جیب خرقه حافظ چه طرف بتوان بست ** که ما صمد طلبیدیم و او صنم دارد,,,صنم:معشوق زیبارو,,,
989,120,1,بتی دارم که گرد گل ز سنبل سایه بان دارد ** بهار عارضش خطی به خون ارغوان دارد,عارض:بهار,,بت:معشوق زیبارو / سنبل:گیسوی معطر یار,,خطی به خون ارغوان دارد:1. خطی به رنگ خون ارغوان دارد 2. خط و فرمانی برای ریختن خون ارغوان دارد.,
